epochs,training_loss
0,0.02682584091036749
1,0.02673732028316325
2,0.02664972638806582
3,0.02656282569990832
4,0.026476550775855274
5,0.026390854601314382
6,0.02630570159553
7,0.026221056816707878
8,0.026136893550177447
9,0.026053186904226273
10,0.025969912155150356
11,0.02588704756371127
12,0.025804574916202746
13,0.025722478483327336
14,0.02564074016514828
15,0.025559344981130303
16,0.025478279130766175
17,0.025397529678726154
18,0.0253170841725395
19,0.02523693098919467
20,0.02515706008654723
21,0.025077460839053274
22,0.024998124733842407
23,0.02491904171818697
24,0.024840203899657347
25,0.02476160397980659
26,0.024683234136318778
27,0.02460508784596724
28,0.024527158392381607
29,0.024449440247156992
30,0.02437192850100638
31,0.024294617749877616
32,0.024217502880756827
33,0.024140579194698322
34,0.024063843361959283
35,0.023987291753821246
36,0.023910920416131957
37,0.023834725718850005
38,0.02375870545669882
39,0.02368285644148604
40,0.02360717667959926
41,0.023531663879773325
42,0.023456315545693298
43,0.023381129368896258
44,0.023306103591246272
45,0.023231236817082383
46,0.023156527199634264
47,0.023081973204336304
48,0.023007573309851898
49,0.022933326292497277
50,0.022859230957692492
51,0.022785285586988634
52,0.022711489171011973
53,0.0226378408803033
54,0.022564339264962728
55,0.022490983143639325
56,0.02241777153341735
57,0.02234470311933282
58,0.02227177731930914
59,0.022198992776049465
60,0.022126348138871516
61,0.022053842472484
62,0.021981474498964173
63,0.02190924301844048
64,0.021837147047997208
65,0.021765185722456823
66,0.02169335800863337
67,0.021621663147181443
68,0.02155010011549827
69,0.021478668241549963
70,0.02140736713243479
71,0.021336196012932553
72,0.02126515431684145
73,0.02119424144885587
74,0.021123457324310122
75,0.021052801285722206
76,0.020982273274884475
77,0.020911872969008975
78,0.020841599674895406
79,0.02077145361346828
80,0.02070143430319149
81,0.020631541679242887
82,0.020561775728393426
83,0.02049213608023075
84,0.020422622490018097
85,0.020353234980244782
86,0.020283974007311783
87,0.020214838735145423
88,0.020145829747145235
89,0.020076946429484946
90,0.020008189102306707
91,0.01993955772460057
92,0.019871052325470373
93,0.019802672254048623
94,0.01973441785428969
95,0.0196662890494653
96,0.019598285985094575
97,0.019530408999840303
98,0.01946265760158316
99,0.019395031922613274
100,0.01932753193382682
101,0.01926015666685998
102,0.01919290735465687
103,0.01912578426973513
104,0.019058786562792106
105,0.018991914662447842
106,0.018925168366298414
107,0.018858547481200243
108,0.018792052065360956
109,0.018725682286789044
110,0.018659438322753304
111,0.01859332019309725
112,0.018527327388503843
113,0.018461459714506585
114,0.01839571744230025
115,0.018330101012411025
116,0.018264610281965528
117,0.018199245407066137
118,0.01813400560984684
119,0.018068890604560944
120,0.018003901626798324
121,0.017939038308792413
122,0.017874300372733905
123,0.017809687808039598
124,0.017745201169005173
125,0.017680839220040732
126,0.017616602590847335
127,0.017552491230493288
128,0.017488505168743854
129,0.017424644382448277
130,0.01736090962698324
131,0.01729729942929804
132,0.017233814499790737
133,0.017170454579172656
134,0.01710722042546629
135,0.017044111588223707
136,0.016981127929863185
137,0.01691826915074754
138,0.016855535611367406
139,0.0167929280962033
140,0.01673044504886175
141,0.016668086313240398
142,0.016605853378264736
143,0.016543745802747173
144,0.016481763166005046
145,0.016419906097739426
146,0.016358172458818782
147,0.01629656328242907
148,0.016235079336514573
149,0.016173721403571435
150,0.016112488304233098
151,0.01605137973687802
152,0.015990396121527407
153,0.015929538239354522
154,0.015868804711896122
155,0.015808195487559053
156,0.01574771107566035
157,0.01568735106411623
158,0.015627116326041607
159,0.01556700595723338
160,0.015507021515407941
161,0.015447162116867152
162,0.015387426149655686
163,0.015327814986945174
164,0.01526832742357246
165,0.01520896379952319
166,0.015149724265608134
167,0.015090610332580669
168,0.015031621002973145
169,0.014972756519537972
170,0.014914017283775718
171,0.014855402513190213
172,0.014796912342717405
173,0.014738546460152562
174,0.014680304852266669
175,0.014622187689052553
176,0.014564194992338094
177,0.01450632653855295
178,0.014448582011523698
179,0.01439096257011195
180,0.01433346749069063
181,0.01427609585781201
182,0.014218848487706222
183,0.014161726647051346
184,0.014104728631950409
185,0.014047854152687993
186,0.013991103790679272
187,0.0139344780453195
188,0.01387797695364993
189,0.013821600046040576
190,0.013765347365485719
191,0.013709218732732223
192,0.013653214463953522
193,0.013597334144420032
194,0.013541578901243731
195,0.013485947131729601
196,0.013430438426439654
197,0.013375053575807459
198,0.01331979399533752
199,0.013264658507647582
200,0.013209646191998301
