epochs,training_loss
0,0.014764349838845774
1,0.016196827241484163
2,0.014580230558005336
3,0.014141138524295951
4,0.013875594756675791
5,0.013931288425241793
6,0.014074682932749223
7,0.014107300080716168
8,0.014095757156610487
9,0.014069560842141402
10,0.014048369210451548
11,0.014034280031906255
12,0.014021955258199756
13,0.014009454395074334
14,0.0140001463746144
15,0.013992803454377943
16,0.013986948515428761
17,0.013982715232983037
18,0.013980374062653449
19,0.013978781095912298
20,0.013977091315609869
21,0.013975590649021218
22,0.013974369069976754
23,0.013973484196784819
24,0.01397269299129469
25,0.013972018501094268
26,0.013971525957127924
27,0.01397118624564345
28,0.013970936014216435
29,0.013970730653620032
30,0.013970510999735614
31,0.013970314258172446
32,0.013970175551962297
33,0.013970047651541377
34,0.01396995780041008
35,0.013969859959946582
36,0.013969772211236308
37,0.013969708010832122
38,0.013969645512340569
39,0.013969597195351853
40,0.01396955264797064
41,0.01396952182469911
42,0.013969479074810146
43,0.013969451092469339
44,0.013969423109797806
45,0.013969401706576304
46,0.013969375915290915
47,0.013969366597765738
48,0.013969339949570973
49,0.013969333254697795
50,0.013969315999433587
51,0.013969301779566606
52,0.013969303412688363
53,0.013969300979211272
54,0.013969285119938748
55,0.013969278507416177
56,0.013969273167855468
57,0.013969280184855139
58,0.013969268804265248
59,0.013969261043795003
60,0.013969266481250419
61,0.013969257208042447
62,0.013969249842788987
63,0.013969255097353273
64,0.013969247867697215
65,0.01396925407838849
66,0.013969241654029414
67,0.01396923154607066
68,0.0139692428112374
69,0.013969245311851744
70,0.013969245701115475
71,0.013969240759086633
72,0.013969240419431693
73,0.013969239481825336
74,0.013969243465412133
75,0.01396924280958377
76,0.013969249627156054
77,0.013969241547866574
78,0.013969235468142535
79,0.01396924456176666
80,0.013969232326582478
81,0.013969237280848165
82,0.01396924286117693
83,0.01396923796941833
84,0.013969248675659237
85,0.013969240893361115
86,0.0139692345738612
87,0.013969234512677023
88,0.013969238542896082
89,0.013969238114276031
90,0.013969245265550188
91,0.013969241551173833
92,0.013969241299822568
93,0.01396923068420041
94,0.013969236642548243
95,0.013969239413034464
96,0.013969239689190133
97,0.013969242419327862
98,0.013969238915292814
99,0.01396923305417824
100,0.01396924406667081
101,0.013969240664829902
102,0.013969244242947421
103,0.013969239429240011
104,0.013969234516976443
105,0.01396924040322615
106,0.013969238601434465
107,0.013969234123413282
108,0.013969241724804642
109,0.013969240559328515
110,0.013969243655248476
111,0.013969241418883692
112,0.013969240943962088
113,0.013969232135423223
114,0.01396923963858915
115,0.013969234397584594
116,0.013969244046165839
117,0.013969237040741558
118,0.013969232070931786
119,0.013969237453817514
120,0.013969233912410511
121,0.01396924070650129
122,0.013969241573993879
123,0.013969238201587526
124,0.013969246286499336
125,0.013969237890705699
126,0.013969230572084513
127,0.013969243138986218
128,0.013969244113633813
129,0.013969234837449303
130,0.013969234085379862
131,0.013969240215704884
132,0.013969239417003175
133,0.013969237396602031
134,0.013969238838895268
135,0.013969240382390453
136,0.013969242876059567
137,0.013969243116166173
138,0.013969233843288912
139,0.013969241613680922
140,0.013969242088933242
141,0.013969233983185739
142,0.01396923780537856
143,0.0139692407835603
144,0.013969239840993066
145,0.013969236054187859
146,0.013969241321981164
147,0.013969240688972852
148,0.013969234412467233
149,0.01396924294716551
150,0.013969237328803338
151,0.013969236613775138
152,0.01396923930951743
153,0.013969241892151658
154,0.01396924452505614
155,0.013969231434616218
156,0.013969237528892172
157,0.013969237867554926
158,0.013969236045588992
159,0.013969242403453045
160,0.013969240869218169
161,0.013969232713861857
162,0.013969245354515311
163,0.013969231500099839
164,0.013969250855800721
165,0.013969226560716788
166,0.013969242278108139
167,0.013969238258141559
168,0.01396923945900529
169,0.013969240719068857
170,0.013969232639117929
171,0.013969243999864288
172,0.013969243079455651
173,0.013969243887086948
174,0.013969235297157538
175,0.013969235366609859
176,0.013969244334558343
177,0.013969230725871805
178,0.013969234173683532
179,0.013969241467169595
180,0.013969241273364541
181,0.013969241153972693
182,0.013969238582913848
183,0.013969242753691189
184,0.013969239427917108
185,0.013969236115372045
186,0.013969246522306501
187,0.013969244425507819
188,0.013969233162325428
189,0.013969235740329496
190,0.013969237424713685
191,0.013969236438490705
192,0.013969243797129664
193,0.013969242517222567
194,0.01396923115019242
195,0.013969239019802033
196,0.013969238139080433
197,0.01396924338372297
198,0.013969232237286633
199,0.013969239242049462
200,0.013969238495271635
