epochs,mean_len,std_len,mean_returns,std_returns
0,43.712500000000006,59.77779034683366,-0.7583130824892611,0.2816413473619586
4,50.38750000000001,71.25261727649028,-0.7401611294707072,0.3122853314252329
8,51.6625,73.46117490722565,-0.7343061810997882,0.3224301276821756
12,56.74999999999999,82.5329782571791,-0.7253223272544158,0.3404034070254505
16,57.1125,82.49679065727345,-0.7225595918256631,0.3390490194803952
20,56.987500000000004,82.56885289714275,-0.7237095624010939,0.33971074862997075
24,57.1375,82.48262222280522,-0.7223277289195544,0.3389206132625591
28,57.012499999999996,82.55450756167104,-0.7234823598217248,0.3395813970339734
32,57.425,82.31655741708347,-0.7199220133072024,0.3375266024573876
36,57.387499999999996,82.33800288293372,-0.7201725071398722,0.3376688371514035
40,57.43750000000001,82.30968484176088,-0.7196546961003676,0.3373813321790215
44,57.35,81.81498181873538,-0.7186860403455977,0.3361102442184627
48,56.349999999999994,79.16523858361067,-0.717627683158273,0.3307132729933475
52,53.4875,74.69223834341825,-0.7234534999970149,0.324056496277312
56,53.9875,75.47314402322192,-0.722256736793529,0.325233241794653
60,50.762499999999996,70.63372401870087,-0.730084553624575,0.3182037432374399
64,45.1625,60.790000976723135,-0.7442303970888225,0.29240409442369164
68,35.4,43.911644241590416,-0.7802649141605518,0.23033697797554023
72,22.7625,20.100540260152215,-0.8331968036760489,0.12341068819257248
76,20.912499999999998,18.992774119385512,-0.8431854321055527,0.12284606178343493
80,14.900000000000002,7.1967874777570024,-0.8737710107776097,0.057844394502519235
84,15.549999999999999,8.712993171120933,-0.8707843462668712,0.06632789831455627
88,13.549999999999999,6.274352556240364,-0.8844559281112844,0.0517126892176368
92,13.0375,4.426112148375819,-0.8879602587131767,0.03705096364692404
96,13.637500000000001,4.955725855008527,-0.8833315922649031,0.0410893400320964
100,12.3125,2.809887675690969,-0.8939780268407128,0.02356285052559894
104,12.3625,3.162747025925406,-0.8935807343082693,0.026767962394508724
108,11.125,1.3867678248358666,-0.9039527397595919,0.012001270136189544
112,11.6375,2.018779024559152,-0.8996600736787578,0.017271196986904443
116,11.037499999999998,1.3903124648797476,-0.9048704899886532,0.011888596072246658
120,10.175,0.8576858399204222,-0.9122123624499394,0.007526788938002017
124,11.2,1.4217067208112932,-0.9034150679408037,0.01217729017937881
128,10.6125,1.2670709332945804,-0.9084573496542683,0.010921728760925663
132,10.675,0.8634958019585269,-0.9078931140418384,0.007457372416517673
136,10.612499999999999,0.9742785792574938,-0.9083929439915062,0.008400968771493931
140,10.6125,0.9723521738547197,-0.9085963223359472,0.00825189138587208
144,9.95,0.4107919181288747,-0.9141103805028161,0.003617988925824726
148,9.6625,0.4708702050459339,-0.9167993730171915,0.004098153327783272
152,9.55,0.18027756377319942,-0.9176961976564486,0.0016600509546240143
156,10.1125,0.7876983877094074,-0.9128671088753588,0.006668262300611505
160,9.875,0.8196798155377497,-0.9149917160099882,0.007070538299265803
164,9.8,0.6072478900745559,-0.9156617235392888,0.005105198977636588
168,9.7625,0.35772720053135465,-0.9159629242697835,0.002917342972295425
172,9.325,0.14790199457749054,-0.91977131287807,0.001370737595379922
176,9.4625,0.23284920012746457,-0.9184932414548781,0.002147550064620941
180,9.4375,0.2630945647481152,-0.9187250695250444,0.002426083674139536
184,9.387500000000001,0.18498310733685913,-0.919194574142419,0.0017058789390310557
188,9.3125,0.12930100540985737,-0.9198727447730478,0.0011978663931545913
192,9.4875,0.08926785535678565,-0.9182567531744804,0.0008255356120593908
196,9.362499999999999,0.10825317547305513,-0.9194148560200718,0.0009985162773684636
200,9.375,0.12500000000000053,-0.919301831445821,0.0011592899994046077
