epochs,training_loss
0,0.021510292466923677
1,0.01567346834055433
2,0.007833490041596006
3,0.0040852549790022525
4,0.0038159739506037947
5,0.004191313762852996
6,0.004532235825832696
7,0.004760779771749253
8,0.004879842361306094
9,0.004900436145334229
10,0.0048391015715681775
11,0.004721910148492956
12,0.004576098482862027
13,0.0044231442669998705
14,0.004277747251211821
15,0.004144343735402547
16,0.004020732082022796
17,0.003909622685919175
18,0.0038079581538355252
19,0.0037175403302266243
20,0.003643957621584824
21,0.0035921419766123245
22,0.00355470034016587
23,0.0035336567973179717
24,0.00353531108245878
25,0.003564285418231343
26,0.0036232790886828238
27,0.003712126122238492
28,0.0038327465981185826
29,0.003987040896388579
30,0.004175003452732557
31,0.004395908577235771
32,0.004649332157844903
33,0.004937411607996793
34,0.005261330543263583
35,0.0056211544671822666
36,0.006017080717585507
37,0.006449058412633449
38,0.006918473165035463
39,0.007427018320570145
40,0.007975371885436422
41,0.008566450995037797
42,0.009203027413937272
43,0.00988697872276423
44,0.01061869458284638
45,0.011399369341498943
46,0.01223061019473984
47,0.013113816319884078
48,0.014049967513231268
49,0.015040102265667534
50,0.016085079922529232
51,0.017185606666964427
52,0.01834445286143808
53,0.01956238825778568
54,0.020839696091658977
55,0.022177191628304695
56,0.023575841796428312
57,0.025036162228425807
58,0.02655924944949977
59,0.02814781198687206
60,0.02980333644293809
61,0.031524522668235216
62,0.033311134234415306
63,0.035164617606024164
64,0.0370853741981649
65,0.03907567198695131
66,0.04113580445850516
67,0.04326585076124854
68,0.04546832847112865
69,0.047744215783700764
70,0.05009543766412948
71,0.05252347117171465
72,0.055028008388603
73,0.0576092952700881
74,0.060269439374392754
75,0.06300818913460123
76,0.06582675194852268
77,0.06872866659322914
78,0.07171486089210637
79,0.07478546492023275
80,0.07794361222384637
81,0.081186156614409
82,0.0845142065315922
83,0.08793135550239181
84,0.09143691743384896
85,0.09503437985876048
86,0.09872248623240198
87,0.10250220905149601
88,0.10637235905695168
89,0.11033527690895721
90,0.11439095013748013
91,0.11854105753921015
92,0.12278780062935946
93,0.12713212628843465
94,0.1315756878153437
95,0.1361191206800111
96,0.14076444717242537
97,0.14551274779473425
98,0.15036190081969164
99,0.15531579342622287
100,0.1603748054216707
101,0.16553923979487717
102,0.17080942413452044
103,0.1761880491854828
104,0.18167479254003896
105,0.1872711715842947
106,0.192979379751951
107,0.19879816875206244
108,0.20472930406214868
109,0.21077736419749393
110,0.2169381114788827
111,0.22321327443670672
112,0.22960668577451923
113,0.23611850883230306
114,0.2427504012867206
115,0.24950301478794548
116,0.25637721656633244
117,0.26337200169790687
118,0.27049228059763164
119,0.2777392655008101
120,0.28511107069564007
121,0.29260868823769465
122,0.30023566891864545
123,0.3079924337436698
124,0.31587823223688705
125,0.3238978165336427
126,0.3320483481177705
127,0.34032842882106756
128,0.3487408639034094
129,0.3572888438498354
130,0.3659724400050378
131,0.37479120409385314
132,0.3837486673297221
133,0.39284928673609143
134,0.40208899923142666
135,0.41147054095316504
136,0.4209931772223786
137,0.430662254343143
138,0.4404736122299481
139,0.45042923934370116
140,0.4605321959177884
141,0.47078307388145807
142,0.4811788823304838
143,0.4917197066407672
144,0.5024134544967914
145,0.5132544658862785
146,0.5242402889825015
147,0.5353775089014472
148,0.5466638220700224
149,0.5581039621047892
150,0.5696978374798862
151,0.581453831020118
152,0.5933698787510048
153,0.6054394117325026
154,0.6176635625734493
155,0.6300432120099921
156,0.6425787357064341
157,0.6552781037340274
158,0.6681369638684168
159,0.6811543319783459
160,0.6943346913494816
161,0.707678443934187
162,0.721189199844537
163,0.7348673114025523
164,0.7487084773579084
165,0.7627095836435439
166,0.7768770093690452
167,0.7912111282865434
168,0.8057186034718002
169,0.8204024224784334
170,0.8352629240020851
171,0.8502932258424043
172,0.8654916795347469
173,0.8808628823715825
174,0.8964111038026091
175,0.91213547425463
176,0.928044595814854
177,0.9441393664289762
178,0.960411669029666
179,0.9768619246910074
180,0.9934874269659119
181,1.0103006949314493
182,1.0272962232373355
183,1.044474245685373
184,1.0618388109296735
185,1.079386868780059
186,1.0971189715269674
187,1.1150360933962586
188,1.1331421765461132
189,1.1514319580069858
190,1.169906489111785
191,1.1885663193429825
192,1.2074135234073409
193,1.226451790487835
194,1.2456740556252486
195,1.2650892727981409
196,1.2846920555726646
197,1.304488139690002
198,1.3244767148026149
199,1.3446593615016496
200,1.3650403003816656
