epochs,training_loss
0,0.026394543113631447
1,0.0255900476503567
2,0.024807182073180393
3,0.02404432374698279
4,0.023301232153740286
5,0.02257756585525137
6,0.021872683055169713
7,0.021185746539479383
8,0.020515920520252126
9,0.01986244511234955
10,0.01922464504472869
11,0.018601919123532505
12,0.01799373332786755
13,0.017399611390746115
14,0.01681913059093693
15,0.01625191439035751
16,0.01569762758894781
17,0.015155970634209964
18,0.014626676860313057
19,0.014109509928940415
20,0.013604259736232718
21,0.013110737603380006
22,0.012628772462035571
23,0.012158211624244524
24,0.01169891379289435
25,0.011250754586151079
26,0.010813618535890286
27,0.010387397315670652
28,0.009971993140590548
29,0.00956731158790221
30,0.009173266719285906
31,0.00878977310408531
32,0.008416747916767643
33,0.008054116882703966
34,0.007701802656811198
35,0.007359729896548248
36,0.0070278234257288704
37,0.0067060094687886596
38,0.006394216054600707
39,0.0060923672830209726
40,0.005800387913041051
41,0.005518199023340871
42,0.005245722260125068
43,0.004982875682881886
44,0.0047295776947232126
45,0.004485742365928176
46,0.0042512811226267586
47,0.004026098096801434
48,0.003810100722231172
49,0.003603188827334882
50,0.003405259120137832
51,0.0032162045926353057
52,0.0030359116697747427
53,0.002864264038428453
54,0.0027011404715515464
55,0.0025464135228090027
56,0.0023999495978469813
57,0.0022616100830584237
58,0.0021312471509934935
59,0.002008708563649138
60,0.0018938355025800943
61,0.001786459530525132
62,0.0016864025947143097
63,0.0015934796252953338
64,0.0015074933645254614
65,0.0014282383850017636
66,0.0013554958494833875
67,0.0012890366636962756
68,0.001228617921366425
69,0.0011739836692702904
70,0.0011248622046299386
71,0.0010809695627771857
72,0.0010420032576803353
73,0.0010076520180022767
74,0.0009775897979125148
75,0.0009514811412455774
76,0.0009289856980930464
77,0.0009097599581764373
78,0.0008934601258839722
79,0.000879752133724568
80,0.0008683162600804776
81,0.0008588485393788274
82,0.0008510656778691389
83,0.0008447120510688612
84,0.0008395553182212595
85,0.0008353934674480776
86,0.000832048548793616
87,0.0008293680471069819
88,0.000827227653685854
89,0.0008255206258085806
90,0.0008241583840241551
91,0.0008230703128901953
92,0.0008221994321088874
93,0.0008215006534390502
94,0.0008209366079344445
95,0.0008204788401929941
96,0.0008201027902611132
97,0.0008197918015288121
98,0.0008195326001689614
99,0.0008193129669548812
100,0.0008191245061756162
101,0.0008189595076725128
102,0.0008188160916853865
103,0.0008186895426495705
104,0.0008185738887401715
105,0.000818468544986734
106,0.0008183707576460038
107,0.0008182801066554518
108,0.000818194509726957
109,0.000818113122105305
110,0.0008180357090581806
111,0.0008179611438043305
112,0.0008178895270909626
113,0.0008178209099738028
114,0.0008177541010147912
115,0.0008176883349154772
116,0.0008176231871485388
117,0.0008175608960217772
118,0.000817499775249334
119,0.0008174398298334299
120,0.0008173819103169743
121,0.0008173248222440386
122,0.0008172687964609149
123,0.0008172135244008546
124,0.0008171594480369428
125,0.0008171054150393916
126,0.0008170519845820805
127,0.0008170000828613413
128,0.0008169488420538653
129,0.0008168985754805776
130,0.0008168495946847543
131,0.0008168015356618112
132,0.0008167536138072057
133,0.0008167061757624404
134,0.0008166592686558777
135,0.000816614396833095
136,0.0008165702827434213
137,0.0008165269149768308
138,0.0008164840972891726
139,0.000816441898429978
140,0.0008164002428698453
141,0.0008163595234278049
142,0.0008163187144005365
143,0.0008162785281290945
144,0.0008162391138946324
145,0.0008162000363385729
146,0.0008161618857643176
147,0.0008161252691768987
148,0.0008160892046527642
149,0.000816052893655565
150,0.0008160170059041279
151,0.0008159816646763252
152,0.000815946773607059
153,0.000815911956909655
154,0.0008158782606270424
155,0.0008158448823781905
156,0.0008158118574266898
157,0.0008157796202216226
158,0.0008157478843134992
159,0.0008157172157387488
160,0.0008156864269866755
161,0.0008156560898814032
162,0.0008156259692772105
163,0.0008155969174119739
164,0.000815568205615074
165,0.0008155397709660149
166,0.0008155114428105165
167,0.0008154836990880458
168,0.0008154569131048364
169,0.0008154302987267412
170,0.0008154038823704468
171,0.0008153774976811043
172,0.0008153520832985869
173,0.0008153272193670671
174,0.0008153029008843241
175,0.0008152783307609337
176,0.0008152546150664748
177,0.0008152311524595873
178,0.0008152076827007643
179,0.0008151843321684284
180,0.0008151607946109091
181,0.000815137449948948
182,0.0008151144351441789
183,0.0008150918424689735
184,0.0008150701173276916
185,0.0008150490798884263
186,0.000815028045880436
187,0.0008150075166833463
188,0.0008149872717033511
189,0.000814966826427818
190,0.0008149471448797902
191,0.0008149274632904219
192,0.0008149077851323287
193,0.0008148887424216476
194,0.0008148702514021844
195,0.0008148520326937037
196,0.000814833881949281
197,0.0008148153521936117
198,0.0008147968467049145
199,0.0008147790063048888
200,0.000814761212082389
