epochs,mean_len,std_len,mean_returns,std_returns
0,48.824999999999996,40.48870984607932,-0.6755306475268085,0.21429943773127522
3,89.42999999999999,33.71714104131606,-0.44428468456004316,0.13304071037399426
6,141.75500000000002,32.68249110762519,-0.26742794541651094,0.09582719198364144
9,133.70499999999998,40.36057760984102,-0.2949409686144594,0.12193839689019505
12,154.70999999999998,19.613360242446984,-0.2266543113332566,0.04754451262813101
15,165.905,11.153417637657077,-0.20039246144559425,0.023618634689189677
18,173.13000000000002,10.481249925462137,-0.1843017260479787,0.020691031894303113
21,174.375,6.67878170028037,-0.18090317488254098,0.013126660879592382
24,177.385,9.057953687229803,-0.17623609251254974,0.017425965922296373
27,177.91000000000003,7.829201747304765,-0.17479603492949405,0.01614538045947279
30,178.17,8.048360081407889,-0.17427288196036878,0.01612521556463051
33,177.24500000000003,8.139362690039063,-0.17676494607862495,0.01617415079625514
36,173.9,10.03384273346957,-0.18293348877686766,0.019730556242638725
39,175.27999999999997,10.20843278863117,-0.17980817432023827,0.020021409345750755
42,174.695,7.3578342601610744,-0.1814286595425837,0.014582118852459783
45,175.455,6.11716641918462,-0.17902763498475743,0.011852427175818147
48,174.095,5.0010723849990395,-0.18192549531560062,0.009333594043863813
51,175.185,9.84035187378988,-0.1805414556336678,0.01968573754681695
54,175.87,5.517934396130493,-0.17892900027541575,0.010705898342967255
57,174.015,5.558644169219687,-0.18246026641800395,0.010575700506066031
60,170.945,6.542493790596973,-0.18875327702947597,0.013014911592511584
63,174.9,5.908299247668488,-0.18106007807211966,0.011469331255738742
66,175.27,5.861876832551161,-0.17999067746929046,0.011738648278921298
69,172.05,7.709636826725372,-0.18656652639722468,0.015585060334811485
72,173.35000000000002,8.007527708350437,-0.18396907399194434,0.015141023017812531
75,170.95,7.574661708617748,-0.18879075916831117,0.01440759319778199
78,173.29000000000002,6.335171663025396,-0.18411821892633398,0.012486490411404046
81,175.27,6.076931791619843,-0.1805631031586284,0.012297901580404166
84,173.32000000000002,8.195950219468147,-0.18345420690731873,0.016145254502490092
87,171.28,7.09447672488958,-0.18754696647754227,0.014110068065833268
90,173.99999999999997,6.5823248172663105,-0.18316900179217513,0.012735692371232636
93,172.3,7.160237426231061,-0.18631257460063905,0.014284697478005745
96,171.745,5.516722305862426,-0.18707992440318444,0.010910639807998276
99,173.13,4.020460172666811,-0.18448973020001247,0.007432843521627284
102,173.25,6.658716092461067,-0.1836388374540633,0.01299259899760943
105,172.32999999999998,4.922357158922951,-0.18584047845187307,0.009610748508110549
108,174.525,6.227369027125339,-0.1820885979792602,0.01264949537142541
111,174.86499999999998,7.606380545305366,-0.18157158092036657,0.015142111297441445
114,173.76500000000001,3.311045907262537,-0.18295252351302224,0.006765396530374232
117,173.27500000000003,5.226674372868471,-0.18430334253444441,0.010055964887471102
120,174.215,6.002418262667142,-0.18292036350360621,0.01187462937822012
123,172.21499999999997,7.9395544585322915,-0.18670506879193957,0.01529868385041604
126,173.60000000000002,2.9847110412902573,-0.1840950940042417,0.006111217630737431
129,172.06,7.06136672323425,-0.18668906472001728,0.013577114350430559
132,171.645,10.211989277315169,-0.18754193418609294,0.02028558870732715
135,172.18,6.267104594627412,-0.18628831099867188,0.012778453446679968
138,173.35999999999996,7.438944817647188,-0.18341574887757667,0.014348052730076805
141,176.11,6.365995601632159,-0.17858586892240227,0.012074133139432586
144,175.84999999999997,4.37212762851223,-0.17899826942412328,0.008529923022619927
147,173.08499999999998,5.611953759609924,-0.18403159327026547,0.010138094928711087
150,172.55499999999998,5.429937844948132,-0.1860759990260035,0.010827709775955386
153,169.805,7.8084393447090275,-0.19067346689725775,0.015586787747892133
156,172.09,7.155445478794453,-0.18713235484381668,0.0133680967680299
159,173.23000000000002,7.992909357674465,-0.1842340731754391,0.016113885798567894
162,172.31500000000003,4.269370562506841,-0.18508800613046011,0.00847363581243085
165,172.975,5.906066796100429,-0.18567492087599394,0.011700671816705551
168,174.07500000000002,6.747712575384342,-0.18196446690816784,0.012085568456760336
171,172.01999999999998,7.638429157883185,-0.18696790102305788,0.01575662190350432
174,173.82500000000002,7.8606376967775295,-0.1830105004253865,0.01511095271373324
177,170.99,4.661641341845166,-0.1886342524134646,0.009638130941565118
180,169.91000000000003,4.727462321372849,-0.19057620227636124,0.00935750950149687
183,173.91500000000002,6.614493555821189,-0.18339383640606635,0.012714444612466876
186,175.73,7.921496070818943,-0.179347780867051,0.015192697214015796
189,168.25000000000003,8.188864390133718,-0.19399818438215682,0.016506750799076854
192,174.04,8.090945556608329,-0.1823950246870578,0.015413482533943947
195,174.10999999999996,9.871646265947739,-0.1822258940885295,0.019608299358676348
198,173.105,7.40197439876686,-0.1842361037654469,0.014223640230893146
