epochs,mean_len,std_len,mean_returns,std_returns
0,24.340000000000003,32.74695252996834,-0.8264979928798087,0.1827666772223311
3,24.925000000000004,33.131286195980984,-0.8221188378788445,0.18567782304013092
6,24.655,30.6299971433234,-0.8214340596804174,0.17860861249076337
9,23.875,30.164691694098252,-0.8261678137779821,0.17602710987638776
12,24.215000000000003,32.32484377379108,-0.8271619437886933,0.18016584945068823
15,23.005000000000003,27.565761825133723,-0.8287954560371261,0.16669105508768253
18,24.694999999999997,31.79196006854563,-0.8224588026071906,0.18345432003718642
21,24.214999999999996,29.648701910876298,-0.8232146305650623,0.17651810018147857
24,22.834999999999997,28.617215535408054,-0.8316435654394789,0.16949400221136215
27,23.805,32.412061412381654,-0.8296693943292197,0.18185403712300433
30,22.225,29.252668681677577,-0.8376534436376396,0.16907608836264254
33,22.624999999999996,28.279977457558203,-0.8327277064947974,0.16878953447377007
36,22.544999999999998,30.653584211312058,-0.8369522721854274,0.17342781747736305
39,22.655000000000005,29.809020866174055,-0.8347392675055684,0.1729051428848275
42,23.13,29.961693877349457,-0.8318906216589308,0.17309613694121825
45,21.119999999999997,27.806799528172963,-0.8440069898765918,0.16376294930552585
48,21.89,28.110592309661495,-0.8382831355831589,0.16544546503348312
51,21.49,27.92556892885085,-0.8415361472939556,0.1646849767035043
54,21.300000000000004,28.88937520958181,-0.8442335285411817,0.16750926846876607
57,21.135,28.343782827985397,-0.8451416519083421,0.16539303136215316
60,20.944999999999997,27.278878734288178,-0.8443386941818156,0.16335982733443638
63,20.205000000000002,26.028306226106995,-0.8486050019503354,0.15767361473568564
66,21.040000000000003,28.33352960716331,-0.84533596140089,0.16561510059821102
69,20.26,27.187237814827753,-0.8501424197078743,0.16152918175380968
72,20.195,27.821308829744154,-0.8516550884278165,0.1630591895205301
75,20.18,26.634021476299818,-0.8500569910073643,0.1589374145395126
78,19.32,24.7853807717372,-0.8537517801930541,0.15289549869323202
81,19.814999999999994,27.366640732833833,-0.8544372554768526,0.1612747665405535
84,19.074999999999996,26.188349031582728,-0.8579331112069181,0.15826936466323235
87,18.925000000000004,24.819641919254195,-0.8574291403077954,0.15264711110966525
90,19.59,26.556767499076393,-0.855124621494662,0.15866390163896843
93,18.165,22.880101070580956,-0.8608099957429995,0.14516714934836925
96,19.47,26.908429905886376,-0.8562025600819702,0.16043788789311159
99,18.25,23.1947731180971,-0.8609862627131699,0.14611842668601718
102,18.405000000000005,25.271628855299376,-0.8628164938710527,0.15366125122352906
105,18.464999999999996,24.98679701362301,-0.8620789315578483,0.15185063641690794
108,18.714999999999996,26.098525341482418,-0.8607948563002535,0.15847206955291993
111,19.865000000000002,27.773558018374242,-0.8546820074022137,0.16321833171392802
114,18.419999999999998,25.51748616145407,-0.8629836513247762,0.1545686765703104
117,18.09,24.123212887175704,-0.8635344164992702,0.14925693274625945
120,18.43,25.53572203796086,-0.8624578223025079,0.15603307303883968
123,18.665,25.80281040894577,-0.8610192624963183,0.15653527860286154
126,18.759999999999998,27.175557032009486,-0.8627048935275653,0.16098495537675703
129,18.0,24.567193571916192,-0.864959723609535,0.1512464860471312
132,17.374999999999996,22.733612229472023,-0.8673552074817682,0.14451573899760567
135,18.2,24.959797675462035,-0.8641890700941584,0.1518730043711869
138,17.189999999999998,22.318767887139288,-0.8682276095369931,0.14307471871450522
141,17.050000000000004,21.708005435783363,-0.8688269903966048,0.1395651690183462
144,17.02,21.437516180751913,-0.8687471086910316,0.13841306212272547
147,17.005000000000003,21.874545138128013,-0.8692407831344078,0.1409524524130284
150,17.195,22.804598768669447,-0.8692222134859884,0.14422344650475533
153,16.98,21.915476266784623,-0.8697783661349099,0.1403919724975983
156,17.01,22.134540880714017,-0.8695905018508201,0.14205304163880814
159,16.905,21.738852890619597,-0.8700859998044864,0.13988998844884903
162,16.29,20.092471226805326,-0.8728612266064012,0.13338161811685123
165,16.445,20.37744402519609,-0.8723159596574129,0.13339168295345702
168,16.384999999999998,20.374457661493715,-0.8725491152156473,0.13423914140202772
171,16.650000000000002,21.50273238451337,-0.8716772945291418,0.13994710061152127
174,16.085,19.35857755621523,-0.873626123696611,0.1299434873343813
177,16.285,19.99327449418929,-0.8729149186720446,0.132435522156579
180,16.085,19.740707307490275,-0.8742893077645071,0.13146614288716404
183,16.07,19.560933004332895,-0.8742226833175348,0.13040198703405878
186,15.95,19.036110422037375,-0.8744212957660507,0.12829415207945918
189,15.724999999999998,18.56037782481812,-0.8756998556990023,0.12631167424844575
192,16.075,19.643526287303914,-0.8743299480048148,0.13072380774897793
195,15.155000000000001,16.834183229369938,-0.8785134342496261,0.11772361865546598
198,16.76,21.832061286099393,-0.8714049640531945,0.14075836345573547
