epochs,mean_len,std_len,mean_returns,std_returns
0,13.815000000000001,7.904399091645107,-0.8833074594455166,0.06265751391313436
3,34.855000000000004,17.297419605247484,-0.7304976245438297,0.12035892147446879
6,37.71999999999999,10.781099201843938,-0.7062515149230064,0.0757710046427154
9,40.894999999999996,5.078752307407794,-0.6784411614575117,0.03299506156656032
12,39.370000000000005,4.841600974884238,-0.6895756764460532,0.02978867249746625
15,36.345,4.422976938669248,-0.7101767937746749,0.026921718621410816
18,36.624999999999986,5.84731776116195,-0.7087311221003147,0.036674568246113294
21,34.255,3.0756665944149404,-0.7217590815949213,0.019992664926985475
24,36.49,4.556358194874498,-0.7108618684432019,0.028107902428846494
27,35.24999999999999,2.6053790511171306,-0.7162250736008654,0.017743398930767797
30,34.995000000000005,3.735870045919692,-0.7171437246010436,0.02496284200616015
33,35.644999999999996,2.830234089258343,-0.714304398450287,0.01646162802543709
36,36.885,3.4210415080790826,-0.7090872033589882,0.020740050695357684
39,35.825,3.2929659882847253,-0.7127706338557982,0.02067225640999531
42,37.154999999999994,4.839444699549731,-0.7028880327716074,0.03184753127890143
45,35.985,3.1377579575231738,-0.7119348082544406,0.02129924451004292
48,36.685,3.293102640368199,-0.7072624732041772,0.02169443130587857
51,35.17,2.108696279695111,-0.7165653494708952,0.01281115820277782
54,34.675,4.128089751931273,-0.7188165818026071,0.02658596126327067
57,36.949999999999996,3.144519041125368,-0.7038079553548491,0.021425749607542156
60,36.11,2.8447143969122806,-0.7103131429590012,0.018155533075655258
63,37.5,2.598749699374682,-0.7018931588989558,0.016071448335404793
66,36.055,3.5174884505851614,-0.7096712756288601,0.02299998078882832
69,35.795,4.74765468415722,-0.7136077214010006,0.029469685415621377
72,35.019999999999996,1.0481412118603106,-0.7164262678340202,0.007026536715054164
75,36.029999999999994,2.5520775850275403,-0.7105075219566069,0.01610450866055198
78,35.040000000000006,2.620667853811314,-0.7181241456684047,0.01566901000117364
81,39.35,4.800260409602795,-0.689089020255935,0.03013161975321506
84,37.544999999999995,3.996088712728985,-0.7023582665066467,0.024744867187415687
87,36.07,3.8816362529222137,-0.7097939463682142,0.025536431125804067
90,33.825,3.1653791242124534,-0.7262217812639209,0.020736902943141247
93,37.55,2.9233542378576023,-0.7015133896059291,0.019814746316908702
96,36.690000000000005,4.295276475385491,-0.7096541195385194,0.02524053639978322
99,36.925,3.744412503985105,-0.7058287738207281,0.02232756840370941
102,35.9,4.213964878828488,-0.7115156307831778,0.02841102680413093
105,35.05,2.512468905280223,-0.7183931861843549,0.015648150039889452
108,36.88000000000001,3.9478601798949264,-0.7071343055486147,0.025163256016679205
111,35.995000000000005,2.6535306668663163,-0.7120244172191096,0.015170055350879787
114,37.565,2.621073253459354,-0.7022665968178871,0.015968328348526118
117,36.62,3.6494657143203844,-0.7076409593686852,0.023798596201875268
120,37.13,2.733239835799267,-0.7039817948218776,0.016825892661319827
123,35.5,3.838424155822282,-0.7144514136121377,0.0256629214949282
126,36.949999999999996,3.265195246842062,-0.7044106957383744,0.022168821459854778
129,36.455,3.4344177090156047,-0.7088512689979053,0.021407604609132307
132,35.555,2.4393083035975587,-0.714244114109703,0.015232251528229379
135,36.84,2.457620800693224,-0.7065033393655613,0.015248840215371163
138,35.69,3.780595191236427,-0.7139630569368962,0.023999094407456782
141,39.275,4.889951431251644,-0.6902379292708389,0.03176911621902912
144,37.394999999999996,2.6224463769541595,-0.7027960227226174,0.016773055931987108
147,36.355,2.639928976317355,-0.7091245426219854,0.016894760712821803
150,36.995,4.072618936262022,-0.7055400406594429,0.02519734182206623
153,36.265,2.5674939143063225,-0.7095328639679918,0.01672684795254181
156,37.00000000000001,2.761521319852519,-0.7058709763228943,0.01576203623335911
159,37.895,2.913284229181904,-0.6979632163868283,0.01809187624428036
162,36.269999999999996,3.960378769764327,-0.7114132484294179,0.02365479984453064
165,36.53,3.108633140143751,-0.7082322766328775,0.019789940232146606
168,37.125,2.6681688477305934,-0.7035094222198355,0.018168734303903207
171,35.825,4.138855518135418,-0.7131170912801582,0.02542476825757035
174,36.654999999999994,1.8507363399468884,-0.7063615863553752,0.011935989808949105
177,37.03,3.1280345266636678,-0.7059342729703662,0.019287976396154607
180,35.855,3.552847449581814,-0.7134522424482623,0.020556181243239335
183,36.93,3.822054421381254,-0.7057094247372133,0.023403778272593764
186,36.754999999999995,3.8608580652492273,-0.7076248499938792,0.02303318243915584
189,37.004999999999995,4.599644007964094,-0.7056554285800296,0.027336583033334763
192,35.345000000000006,3.654001231526886,-0.7154793657126453,0.023867180705944506
195,37.095,2.673709969312303,-0.7040190929444254,0.017541013327167156
198,36.25000000000001,3.242067241745611,-0.709715455340376,0.020312634553180373
