epochs,training_loss
0,0.27747585479859155
1,0.1706725441307002
2,0.12500892616808415
3,0.10465856957534662
4,0.09337318020878158
5,0.08569067530764665
6,0.07964785110765282
7,0.07451599708386843
8,0.07000276929661202
9,0.0659190068145234
10,0.06211256323963664
11,0.058472122741335564
12,0.054927221718217345
13,0.05143831104277015
14,0.047985801793570294
15,0.044562302404244795
16,0.04117005124575098
17,0.03782107613743902
18,0.0345372643760497
19,0.03134807625925438
20,0.028286973099665703
21,0.025386821546570282
22,0.022675767472899396
23,0.02017456006165863
24,0.017895180561628216
25,0.015841285049924738
26,0.014009321662711748
27,0.012389845361581855
28,0.010969171478046979
29,0.009730751156444239
30,0.008656578319991073
31,0.007728404632377216
32,0.006928543553141221
33,0.006240448341106007
34,0.005649024337386133
35,0.005140757644946035
36,0.0047036639597593955
37,0.004327214531959815
38,0.004002205305934663
39,0.0037206309124480164
40,0.003475594577060561
41,0.0032612023760216053
42,0.003072495701469782
43,0.0029052833464290042
44,0.0027560206705157923
45,0.0026217554415464456
46,0.0025000855361980876
47,0.0023890492225380746
48,0.0022870829943944346
49,0.0021929648614318967
50,0.0021057371617055295
51,0.002024640274137215
52,0.0019491050775617773
53,0.0018787102298366946
54,0.0018131047404321404
55,0.0017520041139379172
56,0.0016951812643522801
57,0.001642437705267463
58,0.0015935896988688956
59,0.0015484388104459608
60,0.001506790586658403
61,0.0014684148848116013
62,0.0014331263589613529
63,0.001400711152849267
64,0.0013708902348298579
65,0.0013433589339269746
66,0.0013178369094283898
67,0.0012940896957617447
68,0.0012719324746537908
69,0.001251235506342552
70,0.001231909228685296
71,0.00121386997217334
72,0.0011970399749718307
73,0.0011813556498543741
74,0.0011667636680050694
75,0.001153212927572558
76,0.001140642255737118
77,0.0011289924888863534
78,0.0011182082405803736
79,0.0011082387306913196
80,0.0010990326939489844
81,0.0010905569071364672
82,0.0010827833262737842
83,0.0010756876233176497
84,0.0010692389634830845
85,0.0010634049242281625
86,0.0010581604417042021
87,0.0010534708314801355
88,0.0010492921743617324
89,0.0010455672668879905
90,0.0010422526406880597
91,0.001039317014998611
92,0.0010367249144036645
93,0.0010344472742704082
94,0.0010324692947122488
95,0.0010307718448561611
96,0.0010293269753348447
97,0.0010281093164906982
98,0.0010270982990485506
99,0.0010262607831664039
100,0.0010255613807397704
101,0.0010249674929887313
102,0.0010244519415787945
103,0.0010239990389733602
104,0.0010235977855395269
105,0.0010232416455327087
106,0.001022921030435205
107,0.0010226292288364205
108,0.0010223624144406246
109,0.0010221182536589506
110,0.0010218936629657971
111,0.0010216851179714105
112,0.0010214919607273456
113,0.0010213122288279255
114,0.0010211440393394344
115,0.0010209871015936737
116,0.0010208387494106057
117,0.0010206993323390108
118,0.0010205668912705228
119,0.001020441951453578
120,0.0010203220818940056
121,0.0010202070370766017
122,0.0010200973456816998
123,0.001019991923869194
124,0.0010198914652186947
125,0.001019794177001536
126,0.0010197007994980395
127,0.001019610726843841
128,0.0010195229354252597
129,0.0010194376634899526
130,0.001019355419597917
131,0.001019276440819198
132,0.0010191993738761483
133,0.0010191244648223086
134,0.0010190522362817228
135,0.0010189813581925164
136,0.0010189122858529946
137,0.001018845704633129
138,0.00101878172654061
139,0.001018718392769887
140,0.0010186561974804482
141,0.0010185969292624947
142,0.0010185390905304839
143,0.0010184819395909611
144,0.0010184263541347031
145,0.00101837331938525
146,0.0010183210457766676
147,0.001018269728826133
148,0.0010182198609435405
149,0.0010181714700214632
150,0.001018123625814
151,0.0010180776110093911
152,0.0010180327633524991
153,0.0010179886028824664
154,0.0010179461444313556
155,0.0010179043011309184
156,0.0010178642139522455
157,0.0010178243589312958
158,0.0010177856082072474
159,0.001017747545040164
160,0.0010177108505606178
161,0.001017675378778411
162,0.0010176399163161593
163,0.0010176058322315057
164,0.0010175718108294371
165,0.0010175390706688293
166,0.0010175073886091008
167,0.001017476314365207
168,0.001017446176558087
169,0.001017416405661107
170,0.0010173869868700066
171,0.0010173585882270442
172,0.0010173321068367648
173,0.001017305650378206
174,0.0010172794698508768
175,0.00101725453685167
176,0.0010172299051191657
177,0.0010172054083409552
178,0.001017181418238563
179,0.001017157906650248
180,0.001017135136688096
181,0.0010171132924969204
182,0.0010170928218046665
183,0.001017071686670281
184,0.0010170511884219147
185,0.0010170312558308867
186,0.0010170124516946217
187,0.0010169935692303594
188,0.0010169751470776628
189,0.0010169570578189536
190,0.0010169392902164508
191,0.0010169218410401352
192,0.0010169059868210205
193,0.0010168895310778815
194,0.0010168737860065426
195,0.0010168585042749138
196,0.0010168432622119743
197,0.0010168282005254914
198,0.001016813590301664
199,0.0010167993196673864
200,0.0010167861206933449
