episode,mean_len,std_len,mean_returns,std_returns
0,9.620000000000001,0.36276714294434104,-0.9078735203946924,0.003284133072321488
20,9.320000000000002,0.6523802572120037,-0.9106287624172275,0.005928922879465817
40,9.299999999999999,0.6148170459575759,-0.9108079033358534,0.005592063647735725
60,9.56,0.6118823416311339,-0.9084289575206052,0.005548868725568514
80,17.98,16.125867418529772,-0.8456474268730473,0.1188361180579117
100,11.42,2.6943644890771554,-0.8919524944630473,0.023865620912819144
120,54.14,38.60943408028665,-0.6295462741399593,0.19746302695858656
140,125.78000000000002,50.77680178979374,-0.3299666592398749,0.1593380620574959
160,185.26000000000002,38.372808080723,-0.1724000759072212,0.10633763517941645
180,186.28,19.46467569727274,-0.15727203473799808,0.034622001814725564
200,187.45999999999998,20.934765343800727,-0.15587559604317902,0.03772730766960331
220,185.06,23.74599755748324,-0.16072940823998705,0.043350134949352165
240,177.84,32.41083769358638,-0.17754022894078478,0.06570039343967597
260,188.66,16.337453902000767,-0.15268024052629572,0.028119009845994296
280,182.14000000000001,28.200716302959403,-0.16813459133768913,0.0593305449785919
300,172.78,26.968047760266224,-0.18302091585161703,0.050603950989878355
320,153.38,33.22630885307605,-0.22583981033284997,0.06972304465434519
340,164.66000000000003,35.91468223442886,-0.20474538848154702,0.07484430487042276
360,165.46,35.673188811767304,-0.20319349004002354,0.07741768641415367
380,187.85999999999999,17.742615365272385,-0.15431801610055024,0.03127766269141627
400,173.34,31.343394838466363,-0.18523270486399324,0.0650915401927605
420,182.88,25.37671373523373,-0.16521918605501482,0.04822066193525228
440,170.26000000000002,36.75105984866286,-0.19540140125694344,0.07914286896481051
460,174.18,31.352888224213093,-0.18341853602311559,0.06517061445008225
480,195.7,10.611408954516834,-0.1409180382553334,0.01752604924159105
500,181.51999999999998,30.281770093572806,-0.1702874104398691,0.06252559800700506
520,181.54,23.91870397826772,-0.1677698857906758,0.04485295828773839
540,174.12,39.92304597597734,-0.18998687124752445,0.08750494394950249
560,185.07999999999998,20.256199051154688,-0.15931356129773394,0.03674300498939556
580,161.35999999999999,41.46697963440309,-0.2161083136426858,0.09426954406288346
600,194.18,14.816868765025891,-0.14397903735450093,0.02613199076851823
620,180.8,25.93329905738952,-0.1706356205969191,0.05269939570640366
640,164.82,39.35900913386921,-0.20717622509131967,0.08676133211033009
660,170.38000000000002,37.6573445691541,-0.1952159385772285,0.07935069980058994
680,171.44,33.7056434443848,-0.1906815356893174,0.06947560455750341
700,183.68,32.95720861966316,-0.1683604604494767,0.07016497425775113
720,183.40000000000003,27.721471822397884,-0.1656652889350404,0.05537667904215903
740,179.12,32.822699462414725,-0.17556688016994917,0.06659398049443242
760,170.26,40.33926623031212,-0.1989058410462657,0.09920351858298654
780,179.66000000000003,28.74064021555539,-0.1742018044471052,0.06046831235391847
800,174.24,40.560453646378264,-0.190647266260624,0.09164497129725732
820,190.28,25.96847319347058,-0.15428532600918723,0.05628656553604802
840,190.64,19.067207451538366,-0.1511462884236793,0.03581059249778217
