episode,mean_loss,std_loss
0,587.9346231069887,499.9035512817898
1,384.0476994104939,361.7129595079052
2,391.39080461495706,485.83234569925645
3,507.31901940085754,671.2012195826089
4,403.8518829251112,397.5702973682116
5,374.564756380492,591.6048127801064
6,331.3996036360648,314.42682325042273
7,330.8578213335401,621.9265139580011
8,374.96204842631334,641.9063129502168
9,392.340363567034,735.3486343660418
10,290.73040972731286,291.85432513453804
11,375.0452935475364,575.4316830994361
12,334.7010521238084,427.16715532598937
13,283.92767228250284,422.43177500823725
14,326.1389905322962,414.90542820213915
15,378.1114241279703,518.0787465200425
16,229.91306102981693,274.65137303350235
17,254.5800817862859,311.1694346702631
18,284.9233773435528,356.5196416615659
19,339.11695127565764,564.8698191736723
20,252.71719480506653,325.09424199673276
21,191.94772266295868,214.6549776457621
22,311.32355241947096,592.5140931222886
23,273.1950737918316,467.49978363532273
24,165.8293909290691,195.0499053079169
25,154.40070468631515,179.8866992611171
26,257.66970682366264,424.5080127429126
27,240.35048444138107,326.4504047775615
28,216.42128421055796,432.85191427244155
29,223.67450035233924,535.8125719001787
30,200.7011906038336,226.42402684182986
31,209.93259551838474,439.7227049816731
32,220.06230700259113,407.8429781726792
33,165.38967406856224,262.08866748530863
34,224.5186392257727,425.5649511360919
35,167.5623104423268,220.22014964261376
36,193.65186212170497,335.8010812653271
37,146.27617503932476,209.63958343467394
38,203.19396383631096,381.00415199655964
39,140.77699435602864,183.99323415298423
40,214.0653960426508,380.96784554687713
41,163.07253676372858,326.80497948654335
42,139.99943097691036,274.99859545910624
43,136.7510601371816,175.71435368582428
44,157.3812689138154,236.3354535063465
45,137.8577101294708,256.4827799507023
46,123.3597540479243,230.6701792183183
47,113.89233997471493,220.8689217958136
48,168.08851842064607,343.12278443492136
49,181.0509285513269,267.9451813470423
50,139.8983241958896,165.78185761296064
51,132.45770440295416,206.72271515844133
52,149.771192891277,272.488576026584
53,147.53620274175188,298.90055739633954
54,121.99994792416086,110.24518045049132
55,127.88764425093159,225.8678257880956
56,119.41578164723634,189.70621144994087
57,92.18004740470668,113.3448203048802
58,113.11037551927461,174.6860207672576
59,179.22227047692292,422.27922546656583
60,97.58420355985459,208.04995867774744
61,89.32315991337164,162.0589246406059
62,96.45652104339514,130.2588166489419
63,95.64714024580498,158.18119321026984
64,86.31403296249167,85.74448654472965
65,91.87765816934743,149.89192803388022
66,111.88979133844764,173.9080199106906
67,90.47114750087901,157.60089108512608
68,91.14532470285523,178.96196002117648
69,77.9785118091203,118.47254419943943
70,126.95566640249481,250.36179334286305
71,161.40074010716492,404.0394837507285
72,83.47465868529054,148.83390164443708
73,59.40241874768519,93.47784897328178
74,100.84597808201167,191.52426010874424
75,83.12437783089145,135.0282460764954
76,68.04694267567363,103.10677595052246
77,66.58947839878132,96.67704492558353
78,81.68211830676846,138.33143647525426
79,84.63271266241755,170.64856295415206
80,71.27079420355183,139.52765177379572
81,57.26907965961952,89.33505054314212
82,69.00770146384407,105.35433867910734
83,68.18422485096748,106.550220972118
84,54.40960892109185,99.09932113429382
85,58.04025913965097,70.15104416723784
86,80.53168900557084,158.8470738149993
87,68.0334720912078,101.14753362962686
88,66.16735810586026,128.98769381801836
89,58.09194148109285,117.27683726689146
90,64.39706157922721,89.97676678491133
91,62.401978938817635,109.25180550857125
92,69.35354128767763,127.17141197011118
93,49.98145784525568,68.29892995007913
94,36.698776422549415,44.802124314357634
95,56.78353166297802,69.14940213822442
96,55.777071723625724,98.6148181366998
97,51.72886339790439,110.74973404271796
98,47.76756816531128,66.21422348442563
99,47.75837378250285,54.69542148198135
100,53.525866292192674,69.34867495189089
101,54.52180252896844,108.81827258136185
102,50.42384210014343,85.46451966052366
103,51.05584785816319,82.9877848030111
104,47.36616235939228,57.99498588676798
105,85.52293811741532,207.0238851551166
106,52.51194834819147,82.36543308154191
107,47.55999760311285,49.81222292557581
108,49.623503465301795,71.98420689109822
109,39.57754278411558,38.324848586152505
110,49.49001319832838,69.31562946994701
111,47.51239940857988,60.636524056607264
112,45.677941269068356,64.92453855633381
113,40.94991733173483,47.36151113215269
114,39.007279645040924,50.54092293432768
115,51.882458946523386,61.269565463524785
116,52.77708628357434,54.341545355675564
117,95.71936616397981,187.08918231776983
118,33.48285870686784,46.5858361433583
119,30.770683925033676,29.30189412337736
120,40.6236971680437,48.72305726483852
121,76.53301439156,116.2644883127459
122,50.61701595109512,61.03276098837994
123,67.9069214315033,101.84344398819321
124,73.14721499798766,92.21768064939604
125,57.16661468388541,61.47024229604969
126,55.21737099539014,76.567573460819
127,50.14065780331537,59.89395769313835
128,39.675779433450096,44.44442559039995
129,34.48420437297381,28.933835659927368
130,37.14586130658536,38.96685064050191
131,39.29036619014332,34.365851047083
132,42.763837302856615,36.39009175824436
133,36.12696372713915,41.070645838268966
134,42.46488306374182,42.451149499258776
135,36.17079582158609,34.787692927171335
136,36.72710758703213,31.159070007382656
137,45.814356189131104,80.46582351075936
138,45.80927994875229,74.55469067637675
139,26.707506667903935,25.07946021027639
140,44.42336755582143,54.54752506906396
141,38.76642521043669,39.47759314968538
142,67.26292462835677,199.52317909703123
143,34.40317628228871,38.32975721972725
144,46.71517730792105,62.7352074686584
145,34.854585051145136,30.79326840143023
146,39.95295596256297,37.068655838230036
147,34.32635154753683,47.56329677164091
148,37.35345676851652,47.81870580481098
149,36.28884095740274,48.977565170289814
150,34.12500964485143,37.40564864722445
151,27.790022930553267,25.8753565723786
152,38.598288138189275,38.033916737863336
153,23.819413202602174,22.556519800435996
154,29.33515045302939,20.622775827280954
155,42.39342292020995,42.51382493604197
156,27.30916977606326,21.04132843915963
157,28.702043608950362,16.09036754020722
158,38.02498888666693,84.05137773979372
159,36.29962960557743,45.74492374192619
160,27.409515189106582,26.77805632025852
161,34.60685942024657,48.6369404099861
162,33.81210458980694,30.99353932994373
163,46.82147497442314,63.21827160892392
164,45.62275397282615,53.7518173014666
165,30.272110657659248,36.765979653676624
166,37.86593628175505,50.06248125054231
167,77.09372380476756,212.63984674529362
168,31.38056985441155,38.33342763462157
169,34.69589200811426,34.13045130081999
170,47.27589454424936,69.5273936801058
171,38.76904772581676,31.563228216084035
172,35.711133057145176,51.015243714165855
173,32.657485424560605,41.49004978776559
174,19.14646615032084,14.218303092657493
175,22.121387393012355,19.238780343225272
176,32.81272988052369,31.16058635845639
177,49.08512249516656,42.92221465459917
178,33.8091193637462,45.899029420732326
179,30.78122318107943,45.9851057564266
180,38.706047038371274,45.024329461538365
181,35.88609686782015,42.97683921931216
182,38.59185760589473,41.06521725636392
183,28.685611611109607,18.240301679435547
184,32.62440666744275,28.264692924366837
185,27.37279613241995,26.719136420075227
186,24.928059580195985,22.2152752422045
187,24.72608437090438,22.176462504069466
188,30.410812495059417,21.98481602698066
189,70.38182049007908,181.13509560255721
190,49.47535974076534,79.64552643210556
191,37.52793249479884,27.367609297518527
192,29.406099608608958,15.508653614461963
193,51.58010551378743,124.23209303781879
194,33.88015880928946,30.384951372099405
195,43.876051698957696,41.35364011011911
196,21.671974192986788,15.271202227324965
197,23.52421090524059,17.105420034749237
198,32.154832295843626,39.61928932289568
199,32.34617048780595,43.5509881827801
200,39.192017918337015,31.95240361597135
201,48.33111207996397,70.83510981113812
202,38.82183840351745,32.72542059398901
203,28.378904762085256,21.20412961531746
204,25.678476494459073,17.53630911505159
205,23.316229578641543,22.312079575936902
206,36.51251621885656,33.61460693148507
207,45.75744678833435,40.48932737194738
208,31.584542361181217,26.125095154546003
209,41.14075624823911,42.627058053883836
210,36.957515948070075,22.630728629392813
211,27.486939389294555,19.115981241267615
212,34.36194169784678,41.91707010243293
213,26.947866731501108,18.202292490703922
214,53.302302192694086,109.95736165922453
215,38.545074695179295,30.61693945899378
216,34.894380390379006,36.625885937930654
217,29.251561507820895,20.224335161918304
218,41.630262600188544,48.43990210345904
219,28.852073377672287,20.158999660592116
220,25.09114521214578,16.265028403727737
221,33.4189985583872,28.15541605336057
222,30.538806230200027,22.856062001308292
223,44.11751510051384,63.081952465398935
224,39.727395776846365,37.75810980859772
225,32.149400353228806,23.027576922738113
226,31.683521992991864,34.016497314880915
227,25.191381891862516,19.793962009686698
228,31.735778303661693,26.375273533700692
229,31.214621376721755,19.73453805838766
230,23.08329069898084,17.806166723957354
231,32.66866112995255,25.100156970765372
232,20.941618291562957,15.69015976923288
233,21.327881134861464,15.117033587678868
234,28.73231044183907,26.71781193394904
235,39.455000938337065,33.67627575743682
236,26.578541629047542,14.771816904204808
237,70.02405249637542,186.50541660176728
238,35.18226098445798,37.70275210127573
239,30.375922428985973,28.572867906981102
240,28.901077248975003,26.978023595533045
241,27.481610407257072,18.644848243184764
242,26.291316322287543,17.83269913552204
243,29.18328861397859,25.61866046977993
244,41.647172195726306,49.8286566071471
245,29.73388173608485,21.01123108388635
246,58.10450097128103,95.43193801952137
247,19.903380933222888,14.463496119938112
248,34.70434585762897,42.83699967564919
249,29.89209017147703,30.52349185531681
