episode,mean_loss,std_loss
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.010949370637536048,0.03284811191260815
72,0.1577276863157749,0.4058018460975422
73,0.16402175584807993,0.25611628727556723
74,0.1271814332343638,0.20664938231464308
75,0.18056943845003842,0.23137544681392144
76,0.2902256501838565,0.3367669593309134
77,0.5105609190650284,0.547440755138131
78,0.4425923663191497,0.27873649497879804
79,0.5512659356929361,0.3786170030927728
80,0.5360694531351328,0.46899804390383104
81,0.41639101444743576,0.2717778467725157
82,0.4465836450457573,0.25220034098005767
83,0.3917886346578598,0.20380078093768214
84,0.33865112480707465,0.33694096833334114
85,0.275943097891286,0.3008904913140547
86,0.2437230331241153,0.17988791274595053
87,0.1686288053635508,0.09202144997352338
88,0.24365386040881276,0.31448574337947227
89,0.10076528373174369,0.04220977339169423
90,0.07461813322734087,0.041755085526659644
91,0.09826018187450244,0.06286746418099266
92,0.11656427440466359,0.0375276733724889
93,0.14081585069652647,0.06520336179866705
94,0.10550274894339964,0.04767914650567585
95,0.13438918383326381,0.14115595589780797
96,0.1338818036718294,0.055331846257630636
97,0.11574243754148483,0.045694148021299945
98,0.14280385584570468,0.09195803075244234
99,0.15591408000327647,0.09225639696369498
100,0.16867528322618455,0.1085846655212063
101,0.1554105064366013,0.08951001514995706
102,0.14109933939762415,0.05624613456286348
103,0.1735811262857169,0.10773366342273395
104,0.15317308076191694,0.06819751368508138
105,0.17266078907996416,0.11689993209998838
106,0.18152193273417652,0.07939072167110724
107,0.1467531833332032,0.04356043203165244
108,0.16564528862945735,0.03901484927818193
109,0.17297988391947,0.0707443482585065
110,0.176562674716115,0.049708826411947384
111,0.21572534986771644,0.06670051822244659
112,0.25054390099830925,0.23867236617582685
113,0.1673873936291784,0.07673145644969744
114,0.17618355033919214,0.09556155952034574
115,0.1670743663678877,0.05883849886705209
116,0.20071544460370205,0.12635547054853016
117,0.1851202622812707,0.12598367129595914
118,0.2574841068941168,0.2531638510883728
119,0.13671052239369602,0.06664465799827178
120,0.15232780153746717,0.1274257690875399
121,0.13993931023578626,0.10700772154006817
122,0.1125185808428796,0.07900470822005808
123,0.13072853845078497,0.11681292107952902
124,0.14540525303746107,0.19891392226312057
125,0.087829658886767,0.09411823408748192
126,0.054044246982084584,0.046812247608520104
127,0.04542537676534266,0.0258786502614098
128,0.05058173617871944,0.07277053728027084
129,0.04023085514781997,0.030282911333271226
130,0.03385035339742899,0.026265092838356083
131,0.06951021847198717,0.0951825248108795
132,0.03308018064708449,0.02709280565411409
133,0.04607319733186159,0.031203879483310045
134,0.046107914586900736,0.035896135395560996
135,0.03774908580817282,0.03600722227330456
136,0.03807959882251453,0.023535881935681218
137,0.04312863947779988,0.03618624280709479
138,0.03023432681657141,0.01932800005699835
139,0.04566066827537725,0.0343971895004538
140,0.03685397546723834,0.024857853250031894
141,0.03787176313635428,0.02595649743147958
142,0.0614507758669788,0.048360784606450824
143,0.04959280864713946,0.03023186380276487
144,0.04823333549138624,0.029871677790664495
145,0.05978493867442012,0.044705489825440814
146,0.04203263096205774,0.030567675579116663
147,0.052350703151023484,0.028852938384461468
148,0.0672425238051801,0.04941967267541109
149,0.05561492131673731,0.03926423731248065
150,0.07353087988885817,0.0452442825239891
151,0.07214477981178788,0.055034988801992535
152,0.05440673408083967,0.03346778220336082
153,0.0690817581009469,0.05626266240986035
154,0.04606794333376456,0.019454770598844803
155,0.05370936863546376,0.0359474248207723
156,0.05574462694621616,0.023721819967083394
157,0.059673985991685184,0.05541359885105412
158,0.06796364293259102,0.032795589858887524
159,0.07463962442998309,0.05278892470395193
160,0.07034107367653633,0.046208743547083396
161,0.05835513751153485,0.018527184492550437
162,0.1081848354464455,0.05631979912451453
163,0.07773977881752217,0.03363291685733466
164,0.05329931577798561,0.029651343764604626
165,0.04964218760433141,0.031565007767300826
166,0.047821562710305444,0.029809006353315206
167,0.05822834317514207,0.035297761745519934
168,0.0645672570048191,0.03315076547872198
169,0.07784365401203104,0.07926038719698315
170,0.061452693865248875,0.03543140022892702
171,0.05450945430566208,0.031658886645815267
172,0.05013451023623929,0.021715087931014627
173,0.07059191167427344,0.047538835676855434
174,0.07245410268078559,0.026279996485865684
175,0.06975155964501027,0.03328571029801413
176,0.06506131145506515,0.03494602738344985
177,0.06786229214412742,0.0375954223016413
178,0.058564932442823195,0.030393210270959595
179,0.062690565786761,0.028979277585588655
180,0.052023908060436955,0.024127685031319797
181,0.05976276322980993,0.03268559558625989
182,0.04716566818751744,0.02040251074501869
183,0.09143950160869281,0.07911023802693985
184,0.08345042749278946,0.06155484282130854
185,0.0560448790769442,0.0206104499495866
186,0.07008410648122662,0.04188046134604935
187,0.07563096404701355,0.026708163312767964
188,0.071468804527467,0.05755166840884991
189,0.06011770325494581,0.03238842891168559
190,0.0646230552913039,0.03721578384239568
191,0.07798679919724236,0.050175938380795364
192,0.07287496483113501,0.05228316096494244
193,0.07985832204576582,0.04195287575677084
194,0.07587069907895057,0.05579510834538489
195,0.07076881321336259,0.03734450237917834
196,0.11285264788020868,0.08580665505484733
197,0.07762699421946309,0.03300403610506768
198,0.07611245317821158,0.03873455440599909
199,0.08669005879492034,0.04415271765994918
200,0.0782229523465503,0.04222191131538205
201,0.08819629400459235,0.03682458996994248
202,0.053959821263561025,0.02203671033423451
203,0.06720778482267634,0.03236952913688529
204,0.07796597646374721,0.04033851216789846
205,0.08001123350877606,0.07091213411534111
206,0.09414377529756165,0.09912839174595443
207,0.0746140739742259,0.04332722520611157
208,0.10184521340088395,0.08500615991458799
209,0.08491226894038846,0.05671500529307978
210,0.09709158335172105,0.11481723868727506
211,0.1404186865889642,0.14705925000914605
212,0.12398597655046614,0.11454155132242207
213,0.10870857093832456,0.08085578190219829
214,0.1196757213147066,0.09142619680511013
215,0.0960809616597544,0.06093087689507532
216,0.10548313267609047,0.07555332736185202
217,0.1343791210609197,0.09627320421341065
218,0.07335819795189309,0.03193212161002488
219,0.09677721864863997,0.07756599175246343
220,0.15505745537084295,0.1124332620788046
221,0.11801060627985863,0.10394837048790448
222,0.1021602915985568,0.09850661754668268
223,0.0988899802963715,0.06367391448662295
224,0.08862246056596632,0.036484424701112246
225,0.08737791902385653,0.025029872704800258
226,0.11347616310849844,0.06018148814885136
227,0.09845912553355447,0.05589394029909898
228,0.11647501114275656,0.07320762640007848
229,0.13723244259817874,0.06379515424833652
230,0.1815348518837709,0.12252183271722428
231,0.1741899383825512,0.12278286512734513
232,0.1626407109284628,0.08885960599691414
233,0.15272077802401327,0.09594185363526632
234,0.1210347742344311,0.1213070875479557
235,0.1799698153146892,0.15538312794093145
236,0.14537158821112825,0.09036897869381962
237,0.17876600818708538,0.12923823862708178
238,0.16566098236562538,0.10071450771898399
239,0.1539858942864157,0.1299750464736239
240,0.2014215437717212,0.15911762049359796
241,0.14218962704726437,0.12402003062803048
242,0.21803673662871007,0.1565922254907271
243,0.17677476950193521,0.09892218360232774
244,0.14726992473952122,0.10896058414630343
245,0.09709839898132486,0.08859160892760908
246,0.1280319409826916,0.07820525660337231
247,0.11595345635760168,0.09408692770275794
248,0.12203262909351906,0.07913046152215435
