episode,mean_len,std_len,mean_returns,std_returns
0,9.259999999999998,0.3352610922848044,-0.9111605390791782,0.0030748061195662014
20,9.46,0.3903844259188629,-0.9093389305075629,0.0035484930361011275
40,9.540000000000001,0.4903060268852504,-0.908608116525027,0.004472529811722731
60,9.479999999999999,0.6013318551349162,-0.9091561901482784,0.005462550213496883
80,14.62,5.025892955485622,-0.8645617369427965,0.0421312227049988
100,9.620000000000001,0.7972452571197897,-0.9078973091220126,0.007244687703159554
120,28.860000000000003,33.31246613506721,-0.7844087963679132,0.1667954741475699
140,40.519999999999996,33.19665043343982,-0.7006021350117286,0.1706185844049876
160,54.980000000000004,23.789989491380613,-0.603956880107957,0.11699777106000099
180,68.68,34.22819890090626,-0.5471989350165868,0.1440682598281862
200,66.67999999999999,36.29084733097314,-0.5468775372643389,0.1403940890998067
220,93.62000000000002,50.42804378517968,-0.4466615380469968,0.1816924065653818
240,133.8,65.2041102998883,-0.327450239088513,0.22114226614326715
260,187.73999999999998,22.912712628582412,-0.15639625233843624,0.04238017319257875
280,177.64,30.19189295158553,-0.1769235358894476,0.062054978703574036
300,200.0,0.0,-0.13397967485796175,2.7755575615628914e-17
320,196.94,9.179999999999998,-0.1388859794420282,0.014718913752199426
340,183.06,45.02213233510825,-0.18502608764008363,0.1425321457158026
360,183.76000000000002,42.969552010697065,-0.18076965533375747,0.1313868340893526
380,198.2,5.400000000000001,-0.1367721533131127,0.00837743536545292
400,198.06,5.820000000000002,-0.13840329765490395,0.013270868390826678
420,176.48,55.10921520036372,-0.21497027409740038,0.21749564469231805
440,196.86,7.249855170967212,-0.13873097283167574,0.011017533199746436
460,173.11999999999998,56.692588580871835,-0.22440872246689092,0.2288455155647583
480,174.66,56.40525152855893,-0.22072556096962687,0.2241423520763897
500,183.68,33.078355460935484,-0.16947235220367302,0.08072930041163326
520,199.94,0.12806248474865722,-0.13406114806091585,0.00017403709222302776
540,195.3,12.701259780037567,-0.14180837947620745,0.021367480429102897
560,179.4,41.22465281842893,-0.18299727324986287,0.10037900106516968
580,189.82,30.540000000000003,-0.1578910997293622,0.07173427461420127
600,163.18,43.99904089863778,-0.2174521671719793,0.12050478575282597
620,196.44,8.553736025854432,-0.13975639564552628,0.014136980122438135
640,158.94,38.28587729176386,-0.21863829395960194,0.08795436240815081
660,174.14000000000001,35.05653148844021,-0.1860380353739546,0.07430570364715175
680,167.42000000000002,63.05168990598111,-0.24423884089992454,0.23830413151507931
700,156.36,58.049895779406874,-0.25759216021561315,0.20187908827742043
720,177.12,33.617162283571766,-0.180004223409004,0.069785806116204
740,173.28,35.72900222508319,-0.18813183217219526,0.07638086374085806
760,146.2,44.53475047645377,-0.2559213342535539,0.11493056877317287
780,176.38,30.51903668204486,-0.17868215304835455,0.0602312097846007
800,176.48000000000002,28.17263920899141,-0.1775476634808428,0.05356529654673168
820,189.94,18.234045080562893,-0.15128742753614743,0.03290958678128848
840,186.94,26.14177499711908,-0.15903942464800555,0.051751337805747116
860,187.1,23.440008532421654,-0.1575513717199052,0.04349325758962205
880,179.32,31.106938132834614,-0.1757921174582028,0.0691817754625878
900,172.0,38.16501015328045,-0.1933983686918649,0.08855260612312144
920,179.38,34.61854416349711,-0.17798018819399158,0.08236272766393937
940,168.54,44.3908143651364,-0.20645091712922836,0.1084442321560875
960,186.57999999999998,26.853446706149285,-0.15982977170322082,0.05175130642731056
980,158.54,36.0679414438917,-0.22188193335637174,0.07801163823956765
1000,196.54000000000002,7.554627720807958,-0.13920517035800206,0.011544102548807156
1020,180.20000000000002,20.43154423923948,-0.16739069245771673,0.03634528857894475
1040,170.54,41.11301983557034,-0.2155283478146624,0.13988284421329758
1060,194.45999999999998,12.883493315091219,-0.14361222262351261,0.021937061594369932
1080,182.9,30.218835186022638,-0.1682682065304838,0.06454027735695426
1100,142.88,69.15097685499461,-0.3140268371461485,0.2652300251755891
1120,174.26,31.68659653544381,-0.18370165309924807,0.06521518296727634
1140,183.16,24.70268001654881,-0.1643776292146854,0.04883107726629806
1160,170.64000000000001,60.46286794388767,-0.23738883970888272,0.23556458421894583
1180,170.98,45.68872508617416,-0.20929073928957265,0.13001390742749777
1200,166.12,38.88806500714583,-0.20495357868943548,0.09111366538173095
1220,169.78,35.885980549512645,-0.19476892151562802,0.07705950703042277
1240,169.26,29.3711491092875,-0.19161531230588819,0.06143130880797494
1260,157.10000000000002,53.74378103557657,-0.24795156848078545,0.1875293636657408
1280,169.04000000000002,47.10395312497668,-0.2153734725427317,0.14013101479538861
1300,168.16,57.326070857856635,-0.23336552014885287,0.22258116273103715
1320,173.28,51.75002995168215,-0.20959239435386157,0.1623691512550746
1340,180.04000000000002,26.797283444409064,-0.1704546687461111,0.051207371749209515
1360,176.8,38.03861196205771,-0.18423729400074118,0.08737257077602063
1380,183.5,27.709240336032313,-0.1752689874656152,0.07445508558412094
1400,184.84,34.99289070654209,-0.16969497077472803,0.0902001594821834
1420,192.82,19.427084186773882,-0.1478101189718395,0.03850195703032243
1440,191.95999999999998,16.133641870327974,-0.14762859324523508,0.027694822823941062
1460,180.71999999999997,41.417600123618946,-0.18447820302873916,0.12220704980390105
1480,161.42000000000002,57.956911580932264,-0.24811626148782126,0.22435808005589905
1500,155.20000000000002,62.83381255343337,-0.2694964764422262,0.23528988499415096
1520,144.0,73.47042942572202,-0.3255958513674185,0.2995622545274047
1540,179.04000000000002,31.26247590962686,-0.17489744446046515,0.06455881869978011
1560,168.88,54.019270635579666,-0.2197644121703853,0.15975315707399176
1580,167.62,46.47041639581036,-0.21189204734878103,0.13228609095916072
1600,170.92000000000002,37.02422990421273,-0.19337893236429052,0.07903986267438853
1620,180.22,30.38571374840486,-0.17197635554707794,0.05864997327041693
1640,191.92000000000002,16.163959910863426,-0.14780051807438285,0.02764188973665119
1660,173.02,56.75508435373874,-0.224701665879673,0.22987937054619262
1680,185.78,20.377919422747752,-0.15810934933475299,0.03499715773467383
1700,145.35999999999999,70.10219968018122,-0.3160287487432766,0.29513606848406637
1720,157.28000000000003,74.1191041500098,-0.2958425164546918,0.30380489306481057
1740,150.71999999999997,59.42828955977111,-0.2660415213186916,0.1712780819838458
1760,141.07999999999998,67.87519134411336,-0.3134607811043223,0.2435568826835809
1780,121.66,82.87026245885795,-0.41388859940816136,0.32421496216365536
1800,158.06,36.33555283740706,-0.22161740329994184,0.09102854153559062
1820,150.07999999999998,72.54820190742151,-0.3091017585490125,0.3019546671973169
1840,183.14,39.24589660079128,-0.17691954525067635,0.10855248979800684
1860,197.48,7.559999999999997,-0.13794786502948314,0.011904570514564223
1880,197.52,7.440000000000004,-0.1379707716466711,0.011973290366128092
1900,190.3,16.178318824896483,-0.15074364147715547,0.0283796054919623
1920,185.48,27.984024013711828,-0.1623357689776555,0.05590828635018361
1940,190.57999999999998,21.456831080101274,-0.1520196355752586,0.04274422882516157
1960,180.94,29.6741031877966,-0.17083617054876676,0.06024180823531011
1980,183.12,26.358786011499088,-0.16645789602799668,0.05396030265533758
2000,191.34,25.1252940281303,-0.1522645945264744,0.0536196839198223
