episode,mean_len,std_len,mean_returns,std_returns
0,22.360000000000003,23.151725637627965,-0.8257080605689827,0.14572071553887037
20,19.74,15.90208791322699,-0.8310244091714003,0.11636262604502444
40,25.689999999999998,34.83413412157678,-0.8158681623712104,0.17638570572226378
60,39.0,32.89583560270205,-0.7184120638481704,0.18155231424874213
80,61.46,42.83081133950185,-0.6124376956189851,0.2056813060067188
100,59.65,35.98097413911969,-0.6008837966481825,0.1779825911755147
120,56.489999999999995,37.571889758168936,-0.6270951628831407,0.1718697390882902
140,39.56,20.410350315464946,-0.7065610490620922,0.11026470937594965
160,35.67,13.087860787768182,-0.7235929941449851,0.0763763968453273
180,42.16,40.91015032971646,-0.7112361818011859,0.1825724319813217
200,30.4,20.26558659402683,-0.7565790365320785,0.11746357590536921
220,38.690000000000005,41.95746536672587,-0.730932028939824,0.17138033005755587
240,62.870000000000005,64.6302413735242,-0.6255276337492768,0.24775049604805408
260,59.39,59.740379141749685,-0.6389662391072093,0.24567449428652505
280,49.25,53.527847892475556,-0.6861667944266029,0.2136721584686533
300,52.970000000000006,40.06874218140619,-0.6462304478347789,0.17986155419194283
320,32.55,19.34069543734144,-0.746327207581132,0.11139513075920156
340,32.839999999999996,14.276288032958709,-0.7320435271807221,0.09202340874321586
360,66.37,63.60473331443188,-0.6059330613626814,0.25462411132482904
380,53.620000000000005,52.46897750099577,-0.6545659838251304,0.20673160963531692
400,66.1,63.8004388699639,-0.6130723422363115,0.2555777883386062
420,63.1,55.210995281737134,-0.6088059565517555,0.21962640731029573
440,33.940000000000005,25.95955315485997,-0.7392485876869387,0.14289538369893473
460,38.68,48.70978957047546,-0.7410103575370488,0.20307697094222923
480,34.39,21.63055477790618,-0.7325853887714179,0.1310129545297194
500,75.03999999999999,58.88655534160578,-0.5639491572693142,0.24389786135879085
520,63.470000000000006,58.33513606738224,-0.6183748832849778,0.23121798160280094
540,64.39000000000001,63.70283274706079,-0.620292902270408,0.24927915178759116
560,74.05,54.37290225838602,-0.5670943882911221,0.23941660506133045
580,81.74999999999999,67.93239654244505,-0.5453047691015465,0.27930453186657195
600,102.8,61.43972656189153,-0.439935425581463,0.22243654253629572
620,80.64999999999999,77.91794722655365,-0.5754964060472324,0.32059087193401586
640,94.48,68.11851143411754,-0.4909502838945288,0.2914765926667993
660,44.07,53.67293638324626,-0.7174467911740832,0.21533292874256788
680,99.09,65.4164268360784,-0.47430759489261226,0.26259364041913147
700,73.97,69.41968092695328,-0.5880499546445759,0.2868299617796239
720,68.99999999999999,61.33033507164297,-0.602156855647161,0.2615645938941964
740,73.56999999999998,81.77395734584452,-0.6187066181701117,0.3225067596724102
760,66.60999999999999,60.97157452452741,-0.6129625190304262,0.2635317449683463
780,78.4,68.75849038482448,-0.5636158552084172,0.2762388243389783
800,118.15,67.39034426384836,-0.39759325786467997,0.24765498183112072
820,106.4,60.19576397056524,-0.4239518818306589,0.22179563796580418
840,78.17999999999999,61.63526263430699,-0.5475788543831257,0.267023289260845
860,69.72,65.64683998487665,-0.6012933875438685,0.257828573820538
880,103.52000000000001,79.2173314370031,-0.471321511538971,0.30508170707452303
900,85.05999999999999,54.87364030206124,-0.5001452893250409,0.23236865472926121
920,71.07,55.36699468094688,-0.5713425543352406,0.23519841669206612
940,87.92999999999999,62.5003207991767,-0.4986727963274504,0.23455408536065456
960,73.56,47.11932087795833,-0.5537839498813676,0.20937810094258308
980,113.4,69.77922326882121,-0.42789555805946106,0.27538634435949844
1000,95.83999999999999,55.182935768224574,-0.4691081846770248,0.21424536722087564
1020,98.25,62.08800608813267,-0.47072614787279726,0.23639388472119707
1040,57.02,62.99339330437756,-0.6760427382533273,0.25930310101424414
1060,76.52000000000001,55.37843984801306,-0.5551722273222841,0.25011955119746704
1080,105.19000000000001,61.787303712008665,-0.43930666814331304,0.24986345048595537
1100,64.05,55.32934573985129,-0.6136156851207961,0.24990283221955395
1120,122.27000000000001,59.19261862766336,-0.37111847792211583,0.22265026187357612
1140,48.05,48.904831049703056,-0.6888613218548831,0.2551327983018026
1160,94.84,75.13199318532685,-0.5175337258054333,0.3002198393083222
1180,80.4,63.77946377949567,-0.5479453139621989,0.259935363903304
1200,70.63,60.81914254574789,-0.5851066634253873,0.2615236953537629
1220,97.92,69.56501707036375,-0.473292453649864,0.26111718799461986
1240,108.21,63.65312953814604,-0.4378417895936518,0.2475994545005768
1260,101.13,73.63651336123947,-0.47408105568027975,0.29466104681456706
1280,97.07000000000001,61.35368041120272,-0.4581396150306981,0.22091950984487468
1300,84.27,75.60962967770705,-0.556585890850653,0.306445512802962
1320,99.41,74.865472014808,-0.4860604393085489,0.30626028533431765
1340,92.09,57.35439739026119,-0.4883793083779701,0.2399816779264563
1360,78.05000000000001,60.87908097203834,-0.5605531345052116,0.27495570261875446
1380,67.14,59.8485120951223,-0.5959725550237253,0.26748328109330355
1400,128.34999999999997,38.91368011381088,-0.33115879028892387,0.14559413442468694
1420,100.59,70.14498485280328,-0.4690441562646558,0.28707658679544695
1440,90.31,55.78310586548583,-0.4786541543634762,0.22726663157440696
1460,103.24000000000001,72.67986241043663,-0.45977203848178216,0.2884984970898824
1480,141.02000000000004,58.343959413121766,-0.301173831929386,0.22194455643512095
1500,136.37,66.6341361465728,-0.3280399879911601,0.23400041249341533
1520,140.78,66.39650291995807,-0.32927482756121085,0.25866129003456245
